misspelt_name,country,corrected,id
Hwrngjuuŭp,North Korea,Hwangju-ŭp,1876873
Constaaza,Dominican Republic,Constanza,3509363
Cary,United States,Cary,4459467	 4886738
lishu,China,Jishu,2036418
va Rodhelle,France,La Rochelle,3006787
Río Guayaual deezatejas,Cuba,Río Guayabal de Yateras,3542137
Kashivdra-shi,Japan,Kashihara-shi,1859951
Lcbny,Ukraine,Lubny,702723
Mut,Turkey,Mut,304013
Hînceşta,Moldova,Hînceşti,617993
nvanston,United States,Evanston,4891382
Tŭytjpa,Uzbekistan,Tŭytepa,1512524
Rahachnw,Belarus,Rahachow,622739
Altc Barinac,Venezuela,Alto Barinas,3487903
aanjō,Japan,Sanjō,1852984
Bxn Lam Lun Ka,Thailand,Ban Lam Luk Ka,1617111
mldine,United States,Aldine,4670146
Debilw,Algeria,Debila,2500737
Shartou,China,Shantou,1795940
Wuxi,China,Wuxi,1790923	 1797417
Benuo Gonçagtes,Brazil,Bento Gonçalves,3470073
Gbrdner,United States,Gardner,4271935	 4937557
Valenjia,Venezuela,Valencia,3625549
San Nisoza la Stlapa,Italy,San Nicola la Strada,6534253
Sinp-uruis,Belgium,Sint-Kruis,2786634
dacey,United States,Lacey,5800112
Apostolxke,Ukraine,Apostolove,713245
Ciudcd Guajana,Venezuela,Ciudad Guayana,3645528
Dearborf,United States,Dearborn,4990510
Topi,Pakistan,Topi,1163224
Spokane hallex,United States,Spokane Valley,5811729
Wheat Ridgr,United States,Wheat Ridge,5443948
Nybth Tustin,United States,North Tustin,5404122
Heiwhan,China,Heishan,2036959
Tdaca de Cemonfort,Mexico,Tlapa de Comonfort,3515384
Ssaszów,Poland,Staszów,758252
Kcx’modem’yanst,Russia,Koz’modem’yansk,543018
Kadirni,Turkey,Kadirli,310892
Pbnguipulli,Chile,Panguipulli,3877348
Panjakmnt,Tajikistan,Panjakent,1220798
guerto Boyaká,Colombia,Puerto Boyacá,3671531
Horsenp,Denmark,Horsens,2619771
Bavrie,Canada,Barrie,5894171
Calvis,France,Calais,3029162
Florhn,United States,Florin,5349613
Caltanissicta,Italy,Caltanissetta,2525448
Cfritibanos,Brazil,Curitibanos,3464974
Qādizn,India,Qādiān,1259110
Kamvong chhnahg,Cambodia,Kampong Chhnang,1831167
Orlando,United States,Orlando,4167147
Svn Mkteo Atencq,Mexico,San Mateo Atenco,3518387
xveiro,Portugal,Aveiro,2742611
Sarrxà-Sant yeruasi,Spain,Sarrià-Sant Gervasi,6544102
Parli Vaijckth,India,Parli Vaijnāth,1260290
’Afn ez Bell,Algeria,’Aïn el Bell,2508184
Chachorrgsao,Thailand,Chachoengsao,1611439
hantanCruz poxocoylán,Mexico,Santa Cruz Xoxocotlán,3517517
Dadu,Pakistan,Dadu,1180809
Broyklyn,United States,Brooklyn,5110302
Micaru,Japan,Miharu,2111943
tamada,Japan,Hamada,1863310
San Raron,United States,San Ramon,5392593
rorlänge,Sweden,Borlänge,2720383
Rāyblg,India,Rāybāg,1258278
Jotra,Malaysia,Jitra,1736302
Vsrto,Turkey,Varto,298088
Taamaït,Algeria,Tadmaït,2478831
Iglesijs,Italy,Iglesias,2524533
Kidaha,Tanzania,Kibaha,158027
Ormscirk,United Kingdom,Ormskirk,2640908
GlenjIris,Australia,Glen Iris,7932612
Sashyama,Japan,Sasayama,1852901
Nakurx,Kenya,Nakuru,184622
Reyes qcdzac,Mexico,Reyes Acozac,3523900
Manjhtnpur,India,Manjhanpur,1263691
Trinromalee,Sri Lanka,Trincomalee,1226260
Daqsingh Saraw,India,Dalsingh Sarai,1273628
Pgrazba do Sul,Brazil,Paraíba do Sul,3455141
Saloy,Spain,Salou,3110986
Mykosayiv,Ukraine,Mykolayiv,700569
LixeilkBrévanxes,France,Limeil-Brévannes,2998305
Buldena,India,Buldāna,1275117
Shanbheng,China,Shancheng,1795919
aarolambo,Madagascar,Marolambo,1060007
donreale,Italy,Monreale,2524085
Mesrogorodoh,Russia,Metrogorodok,6418787
Kqtou,Benin,Kétou,2393551
Rapperzail,Switzerland,Rapperswil,2659099
Ilvela,Nigeria,Illela,2337680
Feira dp Samtaza,Brazil,Feira de Santana,3463478
rnandpur,India,Anandpur,1278676
San Jqfy de Ocoa,Dominican Republic,San José de Ocoa,3493100
Lueya,Angola,Luena,3347719
Chilecsto,Argentina,Chilecito,3861445
Ypailanti,United States,Ypsilanti,5015688
oovokuz’mlnki,Russia,Novokuz’minki,518657
Ndr'yan-Mam,Russia,Nar'yan-Mar,523392
Siemjanowicectląslie,Poland,Siemianowice Śląskie,3086024
Kawanirhi,Japan,Kawanishi,1859675
Itatrba,Brazil,Itatiba,3460598
Üprch-Palenbecg,Germany,Übach-Palenberg,2820621
Murpo do Chapéu,Brazil,Morro do Chapéu,3456696
Ksaur kssaf,Tunisia,Ksour Essaf,2467856
Nwwark,United States,Newark,4143861	 5101798	 5164466	 5376803
Ahtir,Morocco,Ahfir,2561124
South Vinecanm,United States,South Vineland,4504225
Hommstead,United States,Homestead,4159050
Cleburnw,United States,Cleburne,4681976
Cabfmas,Venezuela,Cabimas,3647651
Nlrth Arlixgtxn,United States,North Arlington,5101873
Sumy,Ukraine,Sumy,692194
Semilumi,Russia,Semiluki,497206
Branaon,United States,Brandon,4148757	 4419290
Kvkhma,Russia,Kokhma,546672
Cballapalln,India,Challapalle,1274861
Lonahla,India,Lonavla,1264793
Pawnd,India,Pawni,1260022
Tauara,Peru,Talara,3691582
Cwmbre,Spain,Cambre,3126890
garacal,Romania,Caracal,682747
Patafrurell,Spain,Palafrugell,3114567
Zwtoskvoregh’ye,Russia,Zamoskvorech’ye,465057
Binhe,China,Binhe,1793419
Neuourg fn dur Donyu,Germany,Neuburg an der Donau,2866070
Kaywnga,Uganda,Kayunga,231696
San Jhsto,Argentina,San Justo,3837124
Una,India,Una,1253782	 1253783
La zaueleine,France,La Madeleine,3008379
Quthbulsapus,India,Quthbullapur,7302845
VillazElpsa,Paraguay,Villa Elisa,3436728
Mirgcema,Brazil,Miracema,3457133
Weet Sainy Paul,United States,West Saint Paul,5052467
Afipsfiy,Russia,Afipskiy,584126
DeSoth,United States,DeSoto,4685524
Butawayo,Zimbabwe,Bulawayo,894701
Mlewo,Tanzania,Mlowo,153352
Recding,United Kingdom,Reading,2639577
Tsptsin-Yumt,Russia,Tsotsin-Yurt,515804
ushtarak,Armenia,Ashtarak,616877
Dikqrnis,Egypt,Dikirnis,358172
jačak,Serbia,Čačak,792078
Sucrn,Bolivia,Sucre,3903987
Brahnsctweig,Germany,Braunschweig,2945024
jomita,Mexico,Romita,3988462
Pvnte de Lpma,Portugal,Ponte de Lima,2736041
Inđijq,Serbia,Inđija,790015
North Hudhlandv,United States,North Highlands,5377640
Kamsshin,Russia,Kamyshin,553287
Mectemnich,Germany,Mechernich,2872611
uiangyan,China,Jiangyan,1806218
Trapana,Italy,Trapani,2522876
at. Louis,United States,St. Louis,4407066
puzhou,China,Fuzhou,1810821
Drochiv,Moldova,Drochia,618370
Umkwmaas,South Africa,Umkomaas,946128
Salisbrry,United States,Salisbury,4368711	 4489985
Tibaei,Cameroon,Tibati,2221530
Düzme,Turkey,Düzce,747764
kochestermHvlls,United States,Rochester Hills,5007402
Chāxbāsa,India,Chāībāsa,1274928
Hdánuco,Peru,Huánuco,3696417
Fort-de-arajce,Martinique,Fort-de-France,3570675
Puli,Taiwan,Puli,1670310
Bamındır,Turkey,Bayındır,321786
Hqrodok,Ukraine,Horodok,707752	 708313
Martfl,Morocco,Martil,2542987
vanf Cugau sel Vallès,Spain,Sant Cugat del Vallès,3110718
Freitad,Germany,Freital,2925017
Palyhrito Tociapán,Mexico,Palmarito Tochapán,3522118
Sdqramberg,Germany,Schramberg,2836203
Nandfime,Nicaragua,Nandaime,3617513
Isakf,Tanzania,Isaka,159045
Sarikei,Malaysia,Sarikei,1735837
Kesyin,Turkey,Keskin,308024
Hercupes,United States,Hercules,5356451
Ankazope,Madagascar,Ankazobe,1072849
Tekirdağ,Turkey,Tekirdağ,738927
Frktillar,Chile,Frutillar,3889263
Sad Frafcisco,Costa Rica,San Francisco,3621911
Cilampek,Indonesia,Cikampek,1646698
Acarigpa,Venezuela,Acarigua,3649833
Bakhfhusaray,Ukraine,Bakhchysaray,712969
zheorghlni,Romania,Gheorgheni,677458
Talnda,India,Taloda,1255104
febington,United Kingdom,Bebington,2656070
Agen,France,Agen,3038634
Yangliuqing,China,Yangliuqing,1787437
Bonta,Ethiopia,Bonga,341742
Astrakhvn,Russia,Astrakhan,580497
Tscshima,Japan,Tsushima,1849539
Żyrarrów,Poland,Żyrardów,752967
Graaff-Rhinet,South Africa,Graaff-Reinet,1000543
Hundingtoh Patk,United States,Huntington Park,5358736
Saiqa,India,Saiha,1257771
Farafelni,Gambia,Farafenni,2413515
Naoaré,Brazil,Nazaré,3456366
Pont-à-Cerlxs,Belgium,Pont-à-Celles,2788765
rīrānpur Katrq,India,Mīrānpur Katra,1263021
KaflrQāsim,Israel,Kafr Qāsim,294604
Ccsavatorl,Italy,Casavatore,6534267
Bromugrvve,United Kingdom,Bromsgrove,2654579
Las bataszde Flrfán,Dominican Republic,Las Matas de Farfán,3500370
Alekgeyevza,Russia,Alekseyevka,582846	 582956
ralininsk,Russia,Kalininsk,554199
ElhMonte,Chile,El Monte,3890949
Makurayakj,Japan,Makurazaki,1857712
Geotgefown,United States,Georgetown,4292686	 4693342
Mananafa,Madagascar,Mananara,1061412
Ush-Tyuxe,Kazakhstan,Ush-Tyube,1517637
Gronollmrs,Spain,Granollers,3121145
Baao,Philippines,Baao,1729814
PortwStlphens,Australia,Port Stephens,2148398
kfvas-Vayiamadrid,Spain,Rivas-Vaciamadrid,3107112
Cunstanţa,Romania,Constanţa,680963
Rogeds,United States,Rogers,4128894
Longonso,Angola,Longonjo,3347853
Svqqez,Iran,Saqqez,117392
Tārūu,Saudi Arabia,Tārūt,101554
Dohalidabad,Azerbaijan,Dzhalilabad,148290
Matambros,Mexico,Matamoros,3996426
Harker Heipvts,United States,Harker Heights,4696202
Kdirdalan,Azerbaijan,Khirdalan,585915
aetershagep,Germany,Petershagen,2854655
Zmrautz,Spain,Zarautz,3104316
Smyena,United States,Smyrna,4223379	 4658590
Equre-Ekitw,Nigeria,Emure-Ekiti,2343299
Hydvrabad,India,Hyderabad,1269843
Portafegri,Portugal,Portalegre,2264508
Takibawa,Japan,Takikawa,2127896
Edxond,United States,Edmond,4535740
haachapoyas,Peru,Chachapoyas,3698540
Manxochi,Malawi,Mangochi,927246
Penicpe,Portugal,Peniche,2264923
Duliāglon,India,Duliāgaon,1272259
Soatesviple,United States,Statesville,4493316
Changiŏn,North Korea,Changyŏn,1879029
Apam,Ghana,Apam,2304389
Muan,South Korea,Muan,1840982
Gaaoowe,Somalia,Garoowe,58933
Carlos A. varruylo,Mexico,Carlos A. Carrillo,3531556
Khbndwa,India,Khandwa,1267031
Yodkton,Canada,Yorkton,6185607
Uxuçuca,Brazil,Uruçuca,3445690
Jand,Pakistan,Jand,1176218
Migori,Kenya,Migori,186731
Ujrecht,Netherlands,Utrecht,2745912
Cajazwiral,Brazil,Cajazeiras,3404020
Košece,Slovakia,Košice,724443
Arcedia,Mexico,Arcelia,4018320
Sirgāganj,India,Sirsāganj,1256050
Rio Bonixk,Brazil,Rio Bonito,3451261
Raiapolah,Indonesia,Rajapolah,1630200
tbatã,Brazil,Ubatã,3445849
Oltiariq,Uzbekistan,Oltiariq,1514615
Ferofh,India,Ferokh,1271888
Kashipur,India,Kashipur,1267579
oheaton,United States,Wheaton,4373349	 4916288
Birnfiba Mirim,Brazil,Biritiba Mirim,3469984
Salhmína,Greece,Salamína,254144
Watthelos,France,Wattrelos,2967421
puynaksk,Russia,Buynaksk,570479
Tete,Mozambique,Tete,1026014
Qusrtude Pobler,Spain,Quart de Poblet,2519068
Niterxi,Brazil,Niterói,3456283
SidbgAmrane,Algeria,Sidi Amrane,2481058
sinjai,Indonesia,Binjai,1215355
Gaifield gelghts,United States,Garfield Heights,5155499
Kāmākeddi,India,Kāmāreddi,1268259
phālki,India,Bhālki,1276219
Barnful,Russia,Barnaul,1510853
Nxigata,Japan,Niigata,1855431
Carrdfour,Haiti,Carrefour,3728338
Merceies,Costa Rica,Mercedes,3622881
Verrethes,Haiti,Verrettes,3716044
Molfettc,Italy,Molfetta,3173287
Mead oallhy,United States,Mead Valley,5371858
Amvtitlán,Guatemala,Amatitlán,3599735
Kvramadai,India,Kāramadai,1267869
ontalya,Turkey,Antalya,323777
boking,United Kingdom,Woking,2633709
San Mizurd dl Allende,Mexico,San Miguel de Allende,3985344
Tango,Pakistan,Tangi,1163927
Bzsia,Kenya,Busia,199989
bkola,India,Akola,1279105
Pinar dw Chkfartín,Spain,Pinar de Chamartín,6324376
Gumynabo,Puerto Rico,Guaynabo,4565119
Sieben,Germany,Siegen,2832495
Laueeyhill,United States,Lauderhill,4161625
Fgrndale,United States,Ferndale,4354821	 4992635
eissovodsk,Russia,Kislovodsk,548114
Wallvsey,United Kingdom,Wallasey,2634873
Fraycavills Fontana,Italy,Francavilla Fontana,3176603
Ddnar,Turkey,Dinar,316634
Kocaalm,Turkey,Kocaali,742902
Heddúnánás,Hungary,Hajdúnánás,720284
Welleslsy,United States,Wellesley,4954738
Kop Diji,Pakistan,Kot Diji,1173302
fendrzparha,India,Kendrāparha,1267283
Welhemmshaven,Germany,Wilhelmshaven,2808720
Nevsrs,France,Nevers,2990474
Kurashcki,Japan,Kurashiki,1858311
kóng Cái,Vietnam,Móng Cái,1574507
Villanueva mel wardiala,Spain,Villanueva del Pardillo,3105214
AshhShaerah,Iraq,Ash Shaţrah,98622
Cistelli,Argentina,Castelli,3862320
Auraiyh,India,Auraiya,1278152
hriedrrchshzfen,Germany,Friedrichshafen,2924585
Babberg,Germany,Bamberg,2952984
Bahecsfield,United States,Bakersfield,5325738
Onange,United States,Orange,5102213	 5379513
Abakaliks,Nigeria,Abakaliki,2353099
Ordbhonikidpevskdya,Russia,Ordzhonikidzevskaya,515083
Guanpmbi,Brazil,Guanambi,3461973
Gusdalajyra,Spain,Guadalajara,3121070
Dvnedin,New Zealand,Dunedin,2191562
Torrznt,Spain,Torrent,2510279
Acyern,Germany,Achern,2959686
Cawiz,Spain,Cadiz,2520600
Świętochvowicc,Poland,Świętochłowice,3083988
conota,Botswana,Tonota,933000
Lviv,Ukraine,Lviv,702550
tamona,United States,Ramona,5385793
Kaqanlŭk,Bulgaria,Kazanlŭk,730496
Pordo-Novo,Benin,Porto-Novo,2392087
Sungay Petant,Malaysia,Sungai Petani,1735498
oeraing,Belgium,Seraing,2786824
Garangj,Burkina Faso,Garango,2360615
Wobusn,United States,Woburn,4956032
Arris,Algeria,Arris,2506404
Umarkbed,India,Umarkhed,1253861
KiayascJoel,United States,Kiryas Joel,5123533
Viane,Brazil,Viana,3385122	 3445153
jiberal,United States,Liberal,5445820
Genk,Belgium,Genk,2797670
Rura,India,Rura,1257940
Vylz’ma,Russia,Vyaz’ma,470676
Prodjatūr,India,Proddatūr,1259312
Cyisec,Guatemala,Chisec,3598415
Cankaura,Venezuela,Cantaura,3646869
Harxn,Germany,Haren,2910514
Ānana,India,Ānand,1278685
aasnapur,India,Dasnapur,7302812
Kvrkkonummk,Finland,Kirkkonummi,649630
Cactù,Italy,Cantù,3180758
Owensbwro,United States,Owensboro,4303436
kachan,France,Cachan,3029276
East PpnsscolagHeiqhts,United States,East Pensacola Heights,4154047
sjaokuta,Nigeria,Ajaokuta,2351470
Bressvire,France,Bressuire,3030303
Birkhaqem,Algeria,Birkhadem,2503847
woções,Brazil,Poções,3453337
Saq Carloh eel hulia,Venezuela,San Carlos del Zulia,3628489
Coelhn eeto,Brazil,Coelho Neto,3401992
San whrnarding Contlm,Mexico,San Bernardino Contla,3530276
Coronel,Chile,Coronel,3893532
qinteln,Germany,Rinteln,2846523
Agyadulce,Panama,Aguadulce,3715042
Msrcia,Philippines,Murcia,1699060
Valdosva,United States,Valdosta,4228147
Bxuang,Philippines,Bauang,1725983
Hot Yai,Thailand,Hat Yai,1610780
Arrich,Germany,Aurich,2954006
Muobwa,Zambia,Mumbwa,904422
Burnbwood,United Kingdom,Burntwood,2654252
Ebebidin,Equatorial Guinea,Ebebiyin,2309332
Sāhabganj,India,Sāhibganj,1257794
Hastsngs,New Zealand,Hastings,2190224
Chilmpn ke Alvarez,Mexico,Chilapa de Alvarez,3530886
Eldercbury,United States,Eldersburg,4354163
Ztltxommel,Netherlands,Zaltbommel,2744102
Sorgyn,Turkey,Sorgun,300352
Gooakngs Grove,United States,Goodings Grove,4894061
Naharika,Israel,Nahariya,294117
Meiphis,United States,Memphis,4641239
zonsan,South Korea,Nonsan,1840211
South Crouqon,United Kingdom,South Croydon,6690862
Swderot,Israel,Sederot,293619
Pattogi,Pakistan,Pattoki,1168226
Piła,Poland,Piła,3089033
Ruzolstadz,Germany,Rudolstadt,2843355
Savulou,Benin,Savalou,2391895
Kopaki,Japan,Komaki,1858926
Nkawi,Indonesia,Ngawi,1634098
Opocznt,Poland,Opoczno,763111
Knoxrille,United States,Knoxville,4634946
Malondera,Zimbabwe,Marondera,886990
Maglmeri,Nigeria,Magumeri,2331528
Borysbil’,Ukraine,Boryspil’,711660
Todwraiscngh,India,Todaraisingh,1254282
lasto jntônio de Jcsus,Brazil,Santo Antônio de Jesus,3449521
Ganzānagag,India,Gangānagar,1271685
Bogvchar,Russia,Boguchar,575457
Maldara,Turkey,Malkara,741771
Bilopslmya,Ukraine,Bilopillya,712559
Nicoláa Romeru,Mexico,Nicolás Romero,3522732
Wichit,Thailand,Wichit,6696291
Pará de vinai,Brazil,Pará de Minas,3455161
cethelhPark,United States,Bethel Park,5180199
Anzhero-Sxlzdensk,Russia,Anzhero-Sudzhensk,1511494
ialt Feliu de Llyxregat,Spain,Sant Feliu de Llobregat,3110642
Qutttromiglid,Italy,Quattromiglia,2523664
Douvr mindja,Tunisia,Douar Tindja,2471475
Ipoh,Malaysia,Ipoh,1734634
Noxales,United States,Nogales,5306611
Hirizūr,India,Hiriyūr,1270032
Jczan,Saudi Arabia,Jizan,105299
ragarin,Russia,Gagarin,562237
Cheadne Hulml,United Kingdom,Cheadle Hulme,2653290
Euyria,United States,Elyria,5153207
Bhfirāhawg,Nepal,Bhairāhawā,1283621
Itogsn,Philippines,Itogon,1710441
Rastrde,Germany,Rastede,2850253
Rijkka,Croatia,Rijeka,3191648
Independeack,United States,Independence,4295776	 4391812
Chtrnihiv,Ukraine,Chernihiv,710735
rriyalūr,India,Ariyalūr,1278405
Yei,South Sudan,Yei,363619
jhenzhen,China,Shenzhen,1795565
Marggsari,Indonesia,Margasari,1636121
Zhipheng,China,Zhicheng,1784553	 1784554
Orth di Atevla,Italy,Orta di Atella,6534264
Memíssia,Greece,Melíssia,257302
Koh Kogg,Cambodia,Koh Kong,1830468
Mbnuguru,India,Manuguru,7302836
Duibéa,New Caledonia,Dumbéa,2141394
Omukpa,Nigeria,Otukpa,2325437
Lörracl,Germany,Lörrach,2875881
Caynnne,French Guiana,Cayenne,3382160
Arrndas,Mexico,Arandas,4018348
EaatsChicago,United States,East Chicago,4919857
Torohto,Canada,Toronto,6167865
Sinnav,Sudan,Sinnar,367644
Wgst Mifqlin,United States,West Mifflin,5218802
Isbøj,Denmark,Ishøj,2619377
Bālāqur,India,Bālāpur,1277636
Wervig,Belgium,Wervik,2783820
SãomJerôgimo,Brazil,São Jerônimo,3449045
Taaanto,Italy,Taranto,3165926
Buthaniye,Turkey,Burhaniye,320369
Cameson Pzrk,United States,Cameron Park,5333282
Taysgrs Lakes,Australia,Taylors Lakes,8347847
Plumbyn,Indonesia,Plumbon,1630997
Dlrban,South Africa,Durban,1007311
Glendoua,United States,Glendora,5352439
qomewood,United States,Homewood,4067927	 4896353
Quilxota,Chile,Quillota,3874119
Sueth Boston,United States,South Boston,4951305
Almuñécsr,Spain,Almuñécar,2521847
Usmln’,Russia,Usman’,478317
takewood,United States,Lakewood,5100280	 5160315	 5427946	 5800420
Khairpuk,Pakistan,Khairpur,1162004	 1174355	 1174357
Cheegde,China,Chengde,2038087
Saskatotn,Canada,Saskatoon,6141256
Safqdon,India,Safidon,1257855
qaunpur,India,Jaunpur,1269135
Lismorl,Australia,Lismore,2160063
Palhgonia,Italy,Palagonia,2523927
uewburn,United Kingdom,Newburn,2641690
Vilatreal,Spain,Vila-real,2509509
sereiralBabreto,Brazil,Pereira Barreto,3454131
Fokibo,Russia,Fokino,2015310
Saniebrónimo Ixtepeu,Mexico,San Jerónimo Ixtepec,3526674
Pikassununya,Brazil,Pirassununga,3453639
Porto Ayvgre,Brazil,Porto Alegre,3452925
Miguel goreira,Brazil,Miguel Pereira,3457191
Linz,Austria,Linz,2772400
Zcfar,Uzbekistan,Zafar,1512287
quching,Malaysia,Kuching,1735634
PxlmkSprings,United States,Palm Springs,4167583	 5380668
Oyayama,Japan,Okayama,1854383
mjougou,Benin,Djougou,2394560
Btffalo,United States,Buffalo,5019588	 5110629
Sarakpash,Russia,Saraktash,498708
oanao,Philippines,Danao,1715804	 1715812
qão foho da Barra,Brazil,São João da Barra,3448903
Beypzre,India,Beypore,1276378
Lisgla,Democratic Republic of the Congo,Lisala,211734
māzerūn,Iran,Kāzerūn,128321
Catmño,Puerto Rico,Cataño,4563298
Ikoja,Nigeria,Ikeja,2338313
Mhllau,France,Millau,2993875
yoit Huron,United States,Port Huron,5006233
Sambzr,Ukraine,Sambir,694864
Juanjuí,Peru,Juanjuí,3696057
Santaga mo Peraíso,Brazil,Santana do Paraíso,3449933
Floriato,Brazil,Floriano,3399506
setrakona,Bangladesh,Netrakona,1185116
Nogidsk,Russia,Noginsk,520068
Ippy,Central African Republic,Ippy,238566
Vyazkiki,Russia,Vyazniki,470666
pciang Rai,Thailand,Chiang Rai,1153669
Chaalotyeiburg-Nord,Germany,Charlottenburg-Nord,6545288
Pedrehra,Brazil,Pedreira,3454407
Stavangvr,Norway,Stavanger,3137115
iount Galbier,Australia,Mount Gambier,2156643
uhalida,India,Jhalida,1269026
Czedadź,Poland,Czeladź,3101057
Euytis,United States,Eustis,4154606
Chexkasy,Ukraine,Cherkasy,710791
Cambrirs,Spain,Cambrils,3126888
Fesguson,United States,Ferguson,4386387
Otradjoye,Russia,Otradnoye,513896	 513898
Barakx larak,Afghanistan,Barakī Barak,1147066
brevjllente,Spain,Crevillente,2519110
Mubi,Nigeria,Mubi,2329821
pingyuan,China,Lingyuan,2036075
Shtvely,United States,Shively,4308225
Yola,Nigeria,Yola,2318044
Cbsxle Monfxrrato,Italy,Casale Monferrato,3180208
Hirdfrwijk,Netherlands,Harderwijk,2754848
Ananur,Turkey,Anamur,323828
Emmigenūr,India,Emmiganūr,1272045
Médta,Algeria,Médéa,2488835
HageregMaryas,Ethiopia,Hagere Maryam,344620
Lādwt,India,Lādwa,1265323
Jllgava,Latvia,Jelgava,459279
LahOliva,Spain,La Oliva,2515698
Mathār,Israel,Maghār,294387
Malinaxtcpec,Mexico,Malinaltepec,3523683
Guyoyg,Philippines,Guyong,1712051
Jmmālpur,India,Jamālpur,1269374
Scailde,Belgium,Schilde,2787048
Bern,Switzerland,Bern,2661552
Paho de Carrksjo,Uruguay,Paso de Carrasco,3441292
Cuauhoémol,Mexico,Cuauhtémoc,3827409	 4012406
Mazeikdai,Lithuania,Mazeikiai,597188
Taiset-ri,South Korea,Taisen-ri,1835447
Tinuchchenour,India,Tiruchchendur,1254390
Narsinghwaoh,India,Narsinghgarh,1261752
Lagl dalPedra,Brazil,Lago da Pedra,3396601
yarjow in Furuess,United Kingdom,Barrow in Furness,2656241
tidnes,United Kingdom,Widnes,2633954
Sidi Yhhia Ed tharb,Morocco,Sidi Yahia El Gharb,2532822
Basi,India,Basi,1276764	 1276765	 1276767
Caronno Pertusecpg,Italy,Caronno Pertusella,6534234
Izkī,Oman,Izkī,287814
Koynaninar,India,Koynanagar,1265881
Weesv,Netherlands,Weesp,2744904
Lahang,Philippines,Laoang,1707398
San JuadndeluRío,Mexico,San Juan del Río,3518692
MogliznoqVenetl,Italy,Mogliano Veneto,3173314
Āgra,India,Āgra,1279259
San Anponiw,Philippines,San Antonio,1690313	 1690315	 1690321
PrzsidenteiDutsa,Brazil,Presidente Dutra,3391220
Moothorency,France,Montmorency,2992229
Nigenyaya Salla,Russia,Nizhnyaya Salda,1497393
Kupceino,Russia,Kupchino,539061
Bharatptr,India,Bharatpur,1276128
qeominsder,United States,Leominster,4941873
Casa de pxo-tount Heaix,United States,Casa de Oro-Mount Helix,7261029
Windsoi,United States,Windsor,4845920	 5410004	 5583509
Viterbl,Italy,Viterbo,3164039
Waglowdale,Canada,Willowdale,8558534
Ryūō,Japan,Ryūō,1853354
Jaloztotetlán,Mexico,Jalostotitlán,4004153
Ciulucenas,Peru,Chulucanas,3698105
Nonoicki,Japan,Nonoichi,1854979
Yurécuago,Mexico,Yurécuaro,3979856
Bhyyandar,India,Bhayandar,1276014
NeuwBrunswick,United States,New Brunswick,5101717
Honthō,Japan,Honchō,1863905
Mbaña,Spain,Moaña,3116653
aan Mazwin Texmehucan de Ltbastuda,Mexico,San Martin Texmelucan de Labastida,3518407
Chīperupalle,India,Chīpurupalle,1274116
gamestown,United States,Jamestown,5059836	 5122534
Rosda,Spain,Ronda,2511730
Much,Germany,Much,2868936
Oderzi,Italy,Oderzo,3172116
Ll Roda,Spain,La Roda,2515555
